movie_id,title,tags
53182,300: rise of an empire,based frank miller latest graphic novel xerxes told breathtaking visual style blockbuster 300 new chapter epic saga takes action fresh battlefield sea greek general themistokles attempts unite greece leading charge change course war 300 rise empire pits themistokles massive invading persian forces led mortal turned god xerxes artemesia vengeful commander persian navy action war basedongraphicnovel ancientgreece duringcreditsstinger seabattle handtohandcombat minions navalwarfare 3d sullivanstapleton evagreen lenaheadey noammurro
41513,the smurfs,evil wizard gargamel chases tiny blue smurfs village tumble magical world fact smack dab middle central park apples high stuck big apple smurfs find way village gargamel tracks animation family adventure comedy fantasy moon magic basedoncomicbook animation goodvsevil smurf blue vortex mischief catandmouse duringcreditsstinger hankazaria neilpatrickharris jaymamays rajagosnell
13700,home on the range,greedy outlaw schemes possession patch heaven dairy farm determined cows karate kicking stallion colorful corral critters join forces save home stakes sky high unlikely animal alliance risk hides match wits mysterious band bad guys animation family farm cow animal roseannebarr judidench jennifertilly willfinn
262504,allegiant,beatrice prior tobias eaton venture world outside fence taken protective custody mysterious agency known bureau genetic welfare adventure sciencefiction basedonnovel revolution dystopia sequel dystopicfuture youngadult basedonyoungadultnovel shailenewoodley theojames zoëkravitz robertschwentke
39254,real steel,near future charlie kenton washed fighter retired ring robots took sport charlie robot trashed reluctantly teams estranged son max rebuild train unlikely contender action sciencefiction drama fathersonrelationship fight sport robot prizefighting fathersonreunion robotfighting hughjackman dakotagoyo evangelinelilly shawnlevy
77931,the smurfs 2,evil wizard gargamel creates couple mischievous smurf like creatures called naughties hopes let harness powerful magical smurf essence discovers real smurf wants secret spell smurfette knows turn naughties real smurfs gargamel kidnaps smurfette brings paris winning adoration millions world¹s greatest sorcerer papa clumsy grouchy vanity return world reunite human friends patrick grace winslow rescue smurfette felt different smurfs find new connection naughties vexy hackus smurfs convince love true blue fantasy family comedy animation basedoncartoon animation smurf hankazaria neilpatrickharris brendangleeson rajagosnell
1639,speed 2: cruise control,sandra bullock jason patric star young couple dream cruise turns terror lunatic computer genius willem dafoe sets new course destruction action adventure thriller boat cruise computer disaster diamond collisioncourse sandrabullock jasonpatric willemdafoe jandebont
80274,ender's game,based classic novel orson scott card ender game story earth gifted children training defend homeplanet space wars future sciencefiction action adventure basedonnovel intolerance chosenone childprodigy futuristic space sciencefiction alieninvasion militaryschool moralitytale basedonyoungadultnovel asabutterfield harrisonford haileesteinfeld gavinhood
1571,live free or die hard,john mcclane badder time working homeland security calls services young hacker bid stop ring internet terrorists intent taking control america computer infrastructure action thriller usa helicopter hostage fbi kidnapping hacker satellite transportofprisoners trafficjam fistfight ex cop sequel suspense shootout explosion violence cellphone carchase policecar walkietalkie basedonarticle cyberterrorism actionhero powerplant brucewillis justinlong timothyolyphant lenwiseman
120,the lord of the rings: the fellowship of the ring,young hobbit frodo baggins inheriting mysterious ring uncle bilbo leave home order falling hands evil creator way fellowship formed protect ringbearer sure ring arrives final destination mt doom place destroyed adventure fantasy action elves dwarves orcs middle hobbit basedonnovel mountains fireworks castle volcano password deathofafriend uncle mirror wizard swordandsorcery elijahwood ianmckellen cateblanchett peterjackson
10204,around the world in 80 days,bet pits british inventor chinese thief french artist worldwide adventure circle globe 80 days action adventure comedy paris londonengland newyork julesverne sanfrancisco istanbul hotairballoon journeyroundtheworld jackiechan stevecoogan céciledefrance frankcoraci
8489,ali,1964 brash new pro boxer fresh olympic gold medal victory explodes scene cassius clay bold outspoken cuts entirely new image african americans sport proud public self confidence unapologetic belief greatest boxer time game ali personal professional lives face ultimate test drama usa transporter boxer biography muhammad willsmith jamiefoxx jonvoight michaelmann
10588,the cat in the hat,conrad sally walden home pet fish raining outside cat hat walks door introduces imagination fun games things hand cat parents comedy fantasy family cat brothersisterrelationship boredom chaos stepfather mikemyers dakotafanning spencerbreslin bowelch
2048,"i, robot",2035 robots common place abide laws robotics techno phobic cop investigates apparent suicide suspecting robot responsible death investigation leads believe humanity danger action sciencefiction suicide artificialintelligence manvsmachine chicago basedonnovel hero future law dystopia police murder robot 3d humanoidrobot willsmith bridgetmoynahan alantudyk alexproyas
1495,kingdom of heaven,wife dies blacksmith named balian thrust royalty political intrigue bloody holy wars crusades drama action adventure history war crusade epic knight swordsman orderofthetemplars religious knighttemplars saladin kingrichard orlandobloom evagreen jeremyirons ridleyscott
10137,stuart little,adventures heroic debonair stalwart mouse named stuart little human qualities faces comic misadventures searching lost bird friend living human family child animation fantasy family comedy brotherbrotherrelationship basedonnovel cat mouse adoption orphanage stepbrother kidsandfamily newyorkcitytwintowers gangster geenadavis hughlaurie robminkoff
10198,the princess and the frog,waitress desperate fulfill dreams restaurant owner set journey turn frog prince human face problem kisses romance family animation music basedonnovel voodoo kiss princess animation cajun firefly basedonfairytale duringcreditsstinger bigdreams frogprince charlatan anikanonirose brunocampos keithdavid ronclements
286217,the martian,manned mission mars astronaut mark watney presumed dead fierce storm left crew watney survived finds stranded hostile planet meager supplies draw ingenuity wit spirit subsist find way signal earth alive drama adventure sciencefiction basedonnovel mars nasa isolation botanist stranded spaceship space engineering survival astronaut science deepspaceexplorer duringcreditsstinger battleforsurvival mattdamon jessicachastain kristenwiig ridleyscott
1635,the island,2019 lincoln echo resident seemingly utopian contained facility like inhabitants carefully controlled environment lincoln hopes chosen island reportedly uncontaminated location planet lincoln soon discovers existence lie action thriller sciencefiction adventure clone transplantation dystopia genetics freedom escape cloning plague ewanmcgregor scarlettjohansson djimonhounsou michaelbay
